sample_id,has_instruction,ade_instruction_m,fde_instruction_m,ade_baseline_m,fde_baseline_m,delta_ade_m,delta_fde_m,ade_instruction_norm,fde_instruction_norm,ade_baseline_norm,fde_baseline_norm,delta_ade_norm,delta_fde_norm
scene-0042_4_6683fe5c,1,4.134187400341034,11.601393222808838,5.428538918495178,14.171169996261597,1.2943515181541443,2.569776773452759,0.4134187400341034,1.1601393222808838,0.5428538918495178,1.4171169996261597,0.12943515181541443,0.2569776773452759
scene-0042_6_6683fe5c,1,4.005911946296692,10.350327491760254,5.061607360839844,12.8256356716156,1.0556954145431519,2.4753081798553467,0.4005911946296692,1.0350327491760254,0.5061607360839844,1.28256356716156,0.10556954145431519,0.24753081798553467
scene-0042_8_6683fe5c,1,2.788551449775696,6.0120850801467896,3.7320607900619507,8.178643584251404,0.9435093402862549,2.1665585041046143,0.2788551449775696,0.601208508014679,0.37320607900619507,0.8178643584251404,0.09435093402862549,0.21665585041046143
scene-0042_10_6683fe5c,1,1.799655258655548,3.7909257411956787,2.8545141220092773,5.989485383033752,1.0548588633537292,2.1985596418380737,0.1799655258655548,0.37909257411956787,0.28545141220092773,0.5989485383033752,0.10548588633537292,0.21985596418380737
scene-0042_12_6683fe5c,1,1.459713727235794,3.185722231864929,2.5375258922576904,5.292593240737915,1.0778121650218964,2.106871008872986,0.1459713727235794,0.3185722231864929,0.25375258922576904,0.5292593240737915,0.10778121650218964,0.21068710088729858
scene-0042_14_6683fe5c,1,1.0046622157096863,1.6401726007461548,0.9697310626506805,0.48985209316015244,-0.03493115305900574,-1.1503205075860023,0.10046622157096863,0.16401726007461548,0.09697310626506805,0.048985209316015244,-0.0034931153059005737,-0.11503205075860023
scene-0042_16_6683fe5c,1,2.3702087998390198,3.572724759578705,2.1335312724113464,1.4304129779338837,-0.23667752742767334,-2.142311781644821,0.23702087998390198,0.3572724759578705,0.21335312724113464,0.14304129779338837,-0.023667752742767334,-0.21423117816448212
scene-0042_18_6683fe5c,1,3.0654102563858032,3.3354341983795166,2.6619061827659607,0.7442568987607956,-0.40350407361984253,-2.591177299618721,0.3065410256385803,0.33354341983795166,0.26619061827659607,0.07442568987607956,-0.04035040736198425,-0.2591177299618721
scene-0042_20_6683fe5c,1,0.8820172399282455,1.836889535188675,1.9708095490932465,4.3000528216362,1.088792309165001,2.463163286447525,0.08820172399282455,0.1836889535188675,0.19708095490932465,0.43000528216362,0.10887923091650009,0.2463163286447525
scene-0042_22_6683fe5c,1,1.2623733282089233,2.0214612782001495,1.3984143733978271,1.804284006357193,0.1360410451889038,-0.21717727184295654,0.12623733282089233,0.20214612782001495,0.13984143733978271,0.1804284006357193,0.01360410451889038,-0.021717727184295654
scene-0042_24_6683fe5c,1,2.455754727125168,6.673077940940857,3.6526882648468018,9.217151403427124,1.196933537721634,2.544073462486267,0.24557547271251678,0.6673077940940857,0.3652688264846802,0.9217151403427124,0.11969335377216339,0.2544073462486267
scene-0042_0_f3db6cbe,1,7.583910226821899,16.139990091323853,8.717710375785828,18.471179008483887,1.1338001489639282,2.331188917160034,0.7583910226821899,1.6139990091323853,0.8717710375785828,1.8471179008483887,0.11338001489639282,0.23311889171600342
scene-0042_2_f3db6cbe,1,1.5329276025295258,5.047380328178406,2.7154460549354553,7.204305529594421,1.1825184524059296,2.1569252014160156,0.15329276025295258,0.5047380328178406,0.27154460549354553,0.7204305529594421,0.11825184524059296,0.21569252014160156
scene-0042_4_f3db6cbe,1,4.182800650596619,11.845920085906982,5.428538918495178,14.171169996261597,1.2457382678985596,2.3252499103546143,0.41828006505966187,1.1845920085906982,0.5428538918495178,1.4171169996261597,0.12457382678985596,0.23252499103546143
scene-0042_6_f3db6cbe,1,4.073427617549896,10.66914439201355,5.061607360839844,12.8256356716156,0.9881797432899475,2.156491279602051,0.4073427617549896,1.066914439201355,0.5061607360839844,1.28256356716156,0.09881797432899475,0.21564912796020508
scene-0042_8_f3db6cbe,1,2.858506441116333,6.267516613006592,3.7320607900619507,8.178643584251404,0.8735543489456177,1.911126971244812,0.2858506441116333,0.6267516613006592,0.37320607900619507,0.8178643584251404,0.08735543489456177,0.1911126971244812
scene-0042_10_f3db6cbe,1,1.8805389106273651,4.074026346206665,2.8545141220092773,5.989485383033752,0.9739752113819122,1.9154590368270874,0.1880538910627365,0.4074026346206665,0.28545141220092773,0.5989485383033752,0.09739752113819122,0.19154590368270874
scene-0042_12_f3db6cbe,1,1.5237140655517578,3.472364842891693,2.5375258922576904,5.292593240737915,1.0138118267059326,1.820228397846222,0.15237140655517578,0.3472364842891693,0.25375258922576904,0.5292593240737915,0.10138118267059326,0.1820228397846222
scene-0042_14_f3db6cbe,1,0.9243282675743103,1.3376572728157043,0.9697310626506805,0.48985209316015244,0.04540279507637024,-0.8478051796555519,0.09243282675743103,0.13376572728157043,0.09697310626506805,0.048985209316015244,0.004540279507637024,-0.08478051796555519
scene-0042_16_f3db6cbe,1,2.3087331652641296,3.3058246970176697,2.1335312724113464,1.4304129779338837,-0.1752018928527832,-1.875411719083786,0.23087331652641296,0.33058246970176697,0.21335312724113464,0.14304129779338837,-0.01752018928527832,-0.1875411719083786
scene-0042_18_f3db6cbe,1,3.024452030658722,3.126724660396576,2.6619061827659607,0.7442568987607956,-0.36254584789276123,-2.3824677616357803,0.3024452030658722,0.3126724660396576,0.26619061827659607,0.07442568987607956,-0.03625458478927612,-0.23824677616357803
scene-0042_20_f3db6cbe,1,0.9461047500371933,2.1027353405952454,1.9708095490932465,4.3000528216362,1.0247047990560532,2.1973174810409546,0.09461047500371933,0.21027353405952454,0.19708095490932465,0.43000528216362,0.10247047990560532,0.21973174810409546
scene-0042_22_f3db6cbe,1,1.218290776014328,1.878114491701126,1.3984143733978271,1.804284006357193,0.18012359738349915,-0.0738304853439331,0.1218290776014328,0.1878114491701126,0.13984143733978271,0.1804284006357193,0.018012359738349915,-0.0073830485343933105
scene-0042_24_f3db6cbe,1,2.513570785522461,6.944997310638428,3.6526882648468018,9.217151403427124,1.1391174793243408,2.2721540927886963,0.2513570785522461,0.6944997310638428,0.3652688264846802,0.9217151403427124,0.11391174793243408,0.22721540927886963
scene-0042_0_97271676,1,8.086508512496948,17.55186676979065,8.717710375785828,18.471179008483887,0.6312018632888794,0.9193122386932373,0.8086508512496948,1.755186676979065,0.8717710375785828,1.8471179008483887,0.06312018632888794,0.09193122386932373
scene-0042_2_97271676,1,1.7638295888900757,5.897358059883118,2.7154460549354553,7.204305529594421,0.9516164660453796,1.3069474697113037,0.17638295888900757,0.5897358059883118,0.27154460549354553,0.7204305529594421,0.09516164660453796,0.13069474697113037
scene-0042_4_97271676,1,4.884638786315918,13.814396858215332,5.428538918495178,14.171169996261597,0.5439001321792603,0.35677313804626465,0.4884638786315918,1.3814396858215332,0.5428538918495178,1.4171169996261597,0.054390013217926025,0.035677313804626465
